TrialID,UserID,TobiiTimestamp,Frame,CurrentImageFilename,CurrentAudioFile,ImagePositionx,ImagePositiony,ImagePositionz,ImagePixelSizex,ImagePixelSizey,ImageSizex,ImageSizey,HeadPositionx,HeadPositiony,HeadPositionz,HeadForwardx,HeadForwardy,HeadForwardz,HeadUpx,HeadUpy,HeadUpz,GazeRayHitx,GazeRayHity,GazePixelRadius,GazeRayWorldOriginx,GazeRayWorldOriginy,GazeRayWorldOriginz,GazeRayWorldDirectionx,GazeRayWorldDirectiony,GazeRayWorldDirectionz,GazeRayIsValid,GazeType,ConvergenceDistance,ConvergenceDistanceIsValid,LeftPupilDiameter,IsLeftPupilDiameterValid,IsLeftEyeBlinking,RightPupilDiameter,IsRightPupilDiameterValid,IsRightEyeBlinking,DeviceID,DeviceModel,SoftwareVersion
41,23ON,28318989494,1113,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01421669,1.131122,-0.007368286,0.02580348,-0.1055952,0.9940743,0.02964491,0.994049,0.104823,-0.08624311,0.06133676,36,-0.02870952,1.131654,-0.03140038,0.03740291,-0.03906108,0.9985366,TRUE,2,3.056054,TRUE,4.917968,TRUE,FALSE,4.801645,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319000608,1114,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01448375,1.131228,-0.007440613,0.02416712,-0.1050819,0.9941699,0.0277599,0.9941474,0.1044048,-0.08421114,0.05799007,36,-0.02938706,1.131662,-0.03141324,-0.004909161,-0.03942513,0.9992105,TRUE,2,1.756271,TRUE,4.847262,TRUE,FALSE,4.648229,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319011722,1115,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01432861,1.131166,-0.007398596,0.02511787,-0.1053798,0.9941148,0.0288549,0.9940906,0.1046482,-0.08672245,0.06657147,36,-0.02978288,1.131746,-0.03122163,-0.03836485,-0.03681849,0.9985853,TRUE,2,4.346051,TRUE,4.848159,TRUE,FALSE,4.65549,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319022836,1116,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01478336,1.131402,-0.007451794,0.02330742,-0.104754,0.994225,0.0271269,0.9941953,0.1041149,-0.08978625,0.06329834,36,-0.007899974,1.131242,-0.03209198,-0.04080516,-0.04091655,0.998329,TRUE,1,8.724668,TRUE,4.866704,TRUE,FALSE,4.618221,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319033950,1117,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01444052,1.131211,-0.007428905,0.02443207,-0.1051649,0.9941546,0.028065,0.9941317,0.1044727,-0.08732095,0.06258512,36,-0.02993519,1.132008,-0.03147729,-0.04712852,-0.04326212,0.9979516,TRUE,1,3.29343,TRUE,4.785787,TRUE,FALSE,4.689716,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319045064,1118,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01452716,1.131253,-0.007442233,0.02404258,-0.1050344,0.9941779,0.02766817,0.9941543,0.1043628,-0.09402167,0.06125498,36,-0.03017139,1.132221,-0.03167226,-0.04335845,-0.04476916,0.998056,TRUE,1,9.693692,TRUE,4.739246,TRUE,FALSE,4.538862,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319056178,1119,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01512335,1.131443,-0.007603619,0.02234906,-0.1046013,0.9942631,0.02720051,0.994207,0.103984,-0.08406033,0.05415821,36,-0.03049612,1.132346,-0.0313655,-0.03955483,-0.03824575,0.9984852,TRUE,1,3.895827,TRUE,4.818028,TRUE,FALSE,4.522026,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319067292,1120,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01459789,1.131294,-0.007444873,0.02383964,-0.1049569,0.994191,0.02751873,0.9941657,0.1042944,-0.08586028,0.04729807,36,-0.03494184,1.132819,-0.03160535,-0.04457075,-0.04042704,0.998188,TRUE,1,4.62148,TRUE,4.75699,TRUE,FALSE,4.505295,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319078406,1121,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01529453,1.131476,-0.007613036,0.02138847,-0.1044503,0.9943001,0.02704287,0.9942241,0.1038606,-0.08586028,0.04729807,36,-0.03531878,1.132929,-0.03181437,-0.04366656,-0.05418926,0.9975755,TRUE,1,7.394029,TRUE,4.600385,TRUE,FALSE,4.399359,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28319089520,1122,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01466862,1.131335,-0.007447512,0.02363669,-0.1048795,0.994204,0.0273693,0.994177,0.104226,-0.07955718,0.05100262,36,-0.03551641,1.132684,-0.0305091,-0.04156312,-0.04023767,0.9983253,TRUE,1,99.94647,TRUE,4.544312,TRUE,FALSE,4.409929,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
